customer_id,customer_name,customer_age,email,phone,registration_date,country,sales,product_category,customer_satisfaction,is_premium
233,Customer 233,,customer233@email.com,+1-555-0233,2020-08-20,Canada,130.12489390553034,Sports,5.0,False
234,Customer 234,49.4702434506588,customer234@email.com,+1-555-0234,2020-08-21,France,495.6520055875468,Sports,2.0,False
235,Customer 235,26.250993947076697,customer235@email.com,,2020-08-22,France,287.1197587504359,Books,1.0,False
236,Customer 236,27.15024271918644,customer236@email.com,+1-555-0236,2020-08-23,USA,196.3195242123607,Books,1.0,False
237,Customer 237,9.232531643136141,customer237@email.com,+1-555-0237,2020-08-24,UK,238.048175960005,Electronics,4.0,False
238,Customer 238,33.04800895346111,customer238@email.com,+1-555-0238,2020-08-25,USA,104.2780368680588,Home,5.0,True
239,Customer 239,22.251027057685242,customer239@email.com,+1-555-0239,2020-08-26,UK,136.19740756004205,Books,2.0,False
240,Customer 240,,customer240@email.com,+1-555-0240,2020-08-27,Canada,131.97493567088563,Books,2.0,True
241,Customer 241,24.47767066198894,customer241@email.com,+1-555-0241,2020-08-28,UK,85.94451622042881,Home,,False
242,Customer 242,33.86884934896931,customer242@email.com,+1-555-0242,2020-08-29,USA,45.514992293020775,Sports,3.0,False
243,Customer 243,13.907259303720423,customer243@email.com,+1-555-0243,2020-08-30,Canada,247.44541572836562,Electronics,4.0,True
244,Customer 244,,customer244@email.com,+1-555-0244,2020-08-31,USA,324.9008754780478,Books,5.0,True
245,Customer 245,60.55096534433957,customer245@email.com,+1-555-0245,2020-09-01,UK,222.57030517175997,Home,5.0,False
246,Customer 246,19.55092902471163,customer246@email.com,+1-555-0246,2020-09-02,USA,155.12601952887834,Sports,5.0,False
247,Customer 247,21.838573058544323,customer247@email.com,+1-555-0247,2020-09-03,USA,647.0694078983885,Home,4.0,False
248,Customer 248,57.04296233985577,customer248@email.com,+1-555-0248,2020-09-04,Canada,94.63497150048077,Home,5.0,True
249,Customer 249,69.86080603088487,customer249@email.com,+1-555-0249,2020-09-05,France,201.3411178839417,Sports,3.0,False
250,Customer 250,20.9412004540959,customer250@email.com,+1-555-0250,2020-09-06,Germany,357.6769039295575,Sports,2.0,False
251,Customer 251,30.581012518543634,customer251@email.com,+1-555-0251,2020-09-07,USA,60.451562585896134,Home,4.0,False
252,Customer 252,39.09866661128611,customer252@email.com,+1-555-0252,2020-09-08,USA,261.19271601217304,Clothing,2.0,False
253,Customer 253,55.74437173286711,customer253@email.com,+1-555-0253,2020-09-09,UK,517.4823316818334,Books,5.0,False
254,Customer 254,,customer254@email.com,+1-555-0254,2020-09-10,Germany,165.35381611773647,Home,4.0,False
255,Customer 255,32.056665848694685,customer255@email.com,+1-555-0255,2020-09-11,Germany,188.0893784704135,Electronics,5.0,False
256,Customer 256,44.32805091274093,customer256@email.com,+1-555-0256,2020-09-12,France,95.12958015110455,Home,3.0,False
257,Customer 257,40.217192893599425,customer257@email.com,+1-555-0257,2020-09-13,UK,236.07811093979518,Books,4.0,False
258,Customer 258,30.48612714523881,customer258@email.com,+1-555-0258,2020-09-14,USA,84.06808683873629,Sports,4.0,False
259,Customer 259,33.394124425807505,customer259@email.com,+1-555-0259,2020-09-15,USA,157.81710229173186,Clothing,3.0,False
260,Customer 260,18.50125029956022,customer260@email.com,+1-555-0260,2020-09-16,USA,39.71742891287528,Sports,4.0,True
261,Customer 261,32.141915072304016,customer261@email.com,+1-555-0261,2020-09-17,USA,5.891771890704053,Books,4.0,True
262,Customer 262,31.80335011989254,customer262@email.com,+1-555-0262,2020-09-18,France,112.25170092211386,Books,,False
263,Customer 263,37.78603867551507,customer263@email.com,+1-555-0263,2020-09-19,UK,110.73248572570664,Home,4.0,False
264,Customer 264,28.336073374171807,customer264@email.com,+1-555-0264,2020-09-20,France,120.4972723696913,Books,2.0,False
265,Customer 265,,customer265@email.com,+1-555-0265,2020-09-21,Canada,281.0371480933346,Sports,4.0,False
266,Customer 266,47.15258981383794,customer266@email.com,+1-555-0266,2020-09-22,Canada,331.26473138811934,Electronics,,False
267,Customer 267,36.86515193202159,customer267@email.com,+1-555-0267,2020-09-23,Canada,207.66461687199126,Home,2.0,False
268,Customer 268,39.22107690079044,customer268@email.com,+1-555-0268,2020-09-24,France,267.22372123808873,Sports,4.0,False
269,Customer 269,35.63786417093441,customer269@email.com,+1-555-0269,2020-09-25,USA,86.25851804002433,Clothing,3.0,True
270,Customer 270,35.00101271709697,customer270@email.com,+1-555-0270,2020-09-26,USA,68.43490313788195,Clothing,2.0,False
271,Customer 271,26.341303597485833,customer271@email.com,+1-555-0271,2020-09-27,Canada,239.56664166125745,Books,4.0,True
272,Customer 272,38.7979311400797,customer272@email.com,+1-555-0272,2020-09-28,UK,59.665378690373984,Home,3.0,False
273,Customer 273,33.83256081903813,customer273@email.com,+1-555-0273,2020-09-29,Canada,53.28474097537481,Sports,4.0,False
274,Customer 274,60.118019707167136,customer274@email.com,+1-555-0274,2020-09-30,Germany,874.658866331385,Home,3.0,False
275,Customer 275,53.88025882970291,customer275@email.com,+1-555-0275,2020-10-01,Canada,173.70721145590448,Home,4.0,True
276,Customer 276,39.63015863067801,customer276@email.com,,2020-10-02,UK,110.79230457257813,Books,3.0,False
277,Customer 277,25.84331348366279,customer277@email.com,+1-555-0277,2020-10-03,UK,100.33681128540961,Home,5.0,True
278,Customer 278,21.651062336198983,customer278@email.com,+1-555-0278,2020-10-04,Germany,40.96121675420475,Clothing,1.0,False
279,Customer 279,49.29371543706638,customer279@email.com,+1-555-0279,2020-10-05,UK,204.43314794486147,Books,4.0,True
280,Customer 280,38.15299070176566,customer280@email.com,+1-555-0280,2020-10-06,Canada,129.8705509561983,Electronics,3.0,False
281,Customer 281,40.76172084069933,customer281@email.com,+1-555-0281,2020-10-07,Canada,324.77602340828713,Electronics,3.0,False
282,Customer 282,14.064968156309689,customer282@email.com,+1-555-0282,2020-10-08,Germany,244.9956175902173,Sports,4.0,True
283,Customer 283,46.129261778698165,customer283@email.com,+1-555-0283,2020-10-09,Germany,126.28229121568022,Sports,,True
284,Customer 284,40.45304405857235,customer284@email.com,+1-555-0284,2020-10-10,Canada,19.529924883661003,Books,5.0,False
285,Customer 285,21.674831787026264,customer285@email.com,+1-555-0285,2020-10-11,UK,9558.378741440749,Electronics,3.0,True
286,Customer 286,29.341702310600613,customer286@email.com,+1-555-0286,2020-10-12,UK,162.25548039006765,Electronics,3.0,True
287,Customer 287,38.164606452278235,customer287@email.com,+1-555-0287,2020-10-13,Canada,14.52125106253754,Electronics,4.0,False
288,Customer 288,35.62960158027492,customer288@email.com,+1-555-0288,2020-10-14,UK,9558.378741440749,Home,4.0,False
289,Customer 289,,customer289@email.com,+1-555-0289,2020-10-15,Germany,57.68823716650354,Clothing,3.0,False
290,Customer 290,33.75814078320847,customer290@email.com,+1-555-0290,2020-10-16,UK,336.568837145456,Clothing,5.0,False
291,Customer 291,31.976271461517374,customer291@email.com,+1-555-0291,2020-10-17,Germany,154.66548853071518,Sports,4.0,False
292,Customer 292,36.83075014522962,customer292@email.com,+1-555-0292,2020-10-18,Germany,97.90600868845854,Sports,4.0,False
293,Customer 293,52.657903675917886,customer293@email.com,+1-555-0293,2020-10-19,France,193.14463970941162,Home,4.0,False
294,Customer 294,4.200098708824427,customer294@email.com,+1-555-0294,2020-10-20,USA,184.27777223933205,Clothing,4.0,False
295,Customer 295,32.15779682588379,customer295@email.com,+1-555-0295,2020-10-21,Germany,179.17919659239328,Books,3.0,False
296,Customer 296,37.11814905646936,customer296@email.com,+1-555-0296,2020-10-22,USA,306.2616748583481,Clothing,5.0,False
297,Customer 297,38.551927876245195,customer297@email.com,+1-555-0297,2020-10-23,UK,202.04546073025554,Sports,3.0,False
298,Customer 298,30.537025024144523,customer298@email.com,+1-555-0298,2020-10-24,USA,90.45411192899513,Electronics,5.0,True
299,Customer 299,13.919338610257007,customer299@email.com,+1-555-0299,2020-10-25,USA,133.1050875841716,Home,5.0,False
300,Customer 300,,customer300@email.com,+1-555-0300,2020-10-26,USA,420.82248611460597,Books,4.0,True
301,Customer 301,55.72820256997022,customer301@email.com,+1-555-0301,2020-10-27,USA,83.40175417080079,Home,1.0,False
302,Customer 302,16.59366314100635,customer302@email.com,+1-555-0302,2020-10-28,France,222.32679189550265,Books,,True
303,Customer 303,45.36593616437826,customer303@email.com,+1-555-0303,2020-10-29,USA,314.1562227426634,Electronics,4.0,False
304,Customer 304,31.05769732252527,customer304@email.com,+1-555-0304,2020-10-30,UK,238.16533183367352,Home,4.0,False
305,Customer 305,-5.0,customer305@email.com,+1-555-0305,2020-10-31,Germany,174.8927258140422,Home,5.0,False
306,Customer 306,22.365217871552613,customer306@email.com,+1-555-0306,2020-11-01,France,196.00650789333756,Books,4.0,True
307,Customer 307,30.98652593172948,customer307@email.com,+1-555-0307,2020-11-02,France,249.09938884523774,Clothing,5.0,True
308,Customer 308,50.600535136387506,customer308@email.com,+1-555-0308,2020-11-03,USA,82.51207127734722,Clothing,3.0,False
309,Customer 309,41.991862903852486,customer309@email.com,+1-555-0309,2020-11-04,France,163.0756896347279,Books,4.0,True
310,Customer 310,55.78773926491933,customer310@email.com,+1-555-0310,2020-11-05,Germany,644.6400799436466,Clothing,2.0,False
311,Customer 311,49.128942667732325,customer311@email.com,+1-555-0311,2020-11-06,USA,227.34425531210852,Clothing,4.0,False
312,Customer 312,40.26904014715491,customer312@email.com,+1-555-0312,2020-11-07,Canada,179.64150553422934,Clothing,3.0,True
313,Customer 313,55.927214314013504,customer313@email.com,+1-555-0313,2020-11-08,France,122.4707973841263,Electronics,3.0,False
314,Customer 314,40.26791790485959,customer314@email.com,+1-555-0314,2020-11-09,UK,83.34867934534984,Sports,5.0,False
315,Customer 315,44.935858121564706,customer315@email.com,+1-555-0315,2020-11-10,USA,200.91375454048438,Clothing,4.0,True
316,Customer 316,31.4411485575835,customer316@email.com,+1-555-0316,2020-11-11,France,211.34889489923464,Electronics,1.0,False
317,Customer 317,35.79854979031046,customer317@email.com,+1-555-0317,2020-11-12,France,154.7048544512467,Electronics,1.0,True
318,Customer 318,26.630914120396678,customer318@email.com,+1-555-0318,2020-11-13,France,816.1859929715483,Sports,4.0,False
319,Customer 319,46.87500721513824,customer319@email.com,+1-555-0319,2020-11-14,France,89.96863072430838,Books,,False
320,Customer 320,20.860356522621615,customer320@email.com,+1-555-0320,2020-11-15,France,72.18544566556938,Clothing,,False
321,Customer 321,44.38820410901194,customer321@email.com,+1-555-0321,2020-11-16,Canada,123.91266171996524,Books,4.0,False
322,Customer 322,32.71218730993809,customer322@email.com,+1-555-0322,2020-11-17,USA,158.60144223883492,Electronics,3.0,True
323,Customer 323,49.054965121607836,customer323@email.com,+1-555-0323,2020-11-18,Germany,79.50997952776896,Clothing,,False
324,Customer 324,44.01042786477512,customer324@email.com,,2020-11-19,UK,197.33267365886874,Clothing,4.0,False
325,Customer 325,56.84775389176162,customer325@email.com,+1-555-0325,2020-11-20,Canada,213.38781884894252,Sports,3.0,False
326,Customer 326,43.769296293663736,customer326@email.com,+1-555-0326,2020-11-21,Germany,270.321201381486,Electronics,2.0,False
327,Customer 327,16.13551693216111,customer327@email.com,+1-555-0327,2020-11-22,France,107.99609069366993,Books,3.0,False
328,Customer 328,34.19656192522159,customer328@email.com,+1-555-0328,2020-11-23,UK,397.39904066683295,Home,1.0,False
329,Customer 329,20.935913688862207,customer329@email.com,+1-555-0329,2020-11-24,UK,257.60681963169554,Sports,3.0,False
330,Customer 330,28.780641891604702,customer330@email.com,+1-555-0330,2020-11-25,Germany,88.36108922766005,Books,5.0,False
331,Customer 331,53.13474119932066,customer331@email.com,+1-555-0331,2020-11-26,USA,79.18917634524686,Clothing,5.0,False
332,Customer 332,42.65040573077235,customer332@email.com,+1-555-0332,2020-11-27,Canada,130.89749649355338,Clothing,4.0,False
333,Customer 333,26.612834857055045,customer333@email.com,+1-555-0333,2020-11-28,Germany,213.77012734329944,Clothing,4.0,False
334,Customer 334,22.835391602715212,customer334@email.com,+1-555-0334,2020-11-29,Canada,236.79947177910444,Home,4.0,True
335,Customer 335,35.39338511451513,customer335@email.com,+1-555-0335,2020-11-30,UK,257.26413270470334,Clothing,5.0,False
336,Customer 336,20.401278207426465,customer336@email.com,+1-555-0336,2020-12-01,France,617.8593558160602,Home,3.0,True
337,Customer 337,,customer337@email.com,+1-555-0337,2020-12-02,UK,27.82063121844495,Home,3.0,False
338,Customer 338,38.74411365861493,customer338@email.com,+1-555-0338,2020-12-03,Germany,151.43104574634606,Sports,3.0,True
339,Customer 339,48.86374443328035,customer339@email.com,+1-555-0339,2020-12-04,Canada,584.3994582043874,Clothing,1.0,True
340,Customer 340,42.30513766669328,customer340@email.com,+1-555-0340,2020-12-05,USA,279.0777655316728,Sports,3.0,False
341,Customer 341,7.504525896822798,customer341@email.com,+1-555-0341,2020-12-06,Canada,68.09244306940595,Books,5.0,False
342,Customer 342,38.65240074836312,customer342@email.com,+1-555-0342,2020-12-07,USA,190.01436410401794,Home,5.0,False
343,Customer 343,,customer343@email.com,+1-555-0343,2020-12-08,France,144.45600047731332,Home,2.0,False
344,Customer 344,39.966683424472315,customer344@email.com,+1-555-0344,2020-12-09,Germany,140.40542956181397,Sports,4.0,True
345,Customer 345,54.39451617981449,customer345@email.com,+1-555-0345,2020-12-10,UK,106.26566871132907,Books,4.0,False
346,Customer 346,10.241140678343086,customer346@email.com,+1-555-0346,2020-12-11,Canada,178.6658684663379,Home,4.0,False
347,Customer 347,27.906758897706734,customer347@email.com,+1-555-0347,2020-12-12,Germany,348.76883418965707,Clothing,4.0,False
348,Customer 348,42.090875873520254,customer348@email.com,+1-555-0348,2020-12-13,UK,114.44080104097108,Books,1.0,False
349,Customer 349,16.020867206552694,customer349@email.com,+1-555-0349,2020-12-14,UK,258.61801342865715,Books,5.0,True
350,Customer 350,52.71138857664211,customer350@email.com,+1-555-0350,2020-12-15,Canada,290.9466699898245,Home,5.0,False
351,Customer 351,39.4202793524079,customer351@email.com,+1-555-0351,2020-12-16,UK,395.2205745698272,Home,4.0,False
352,Customer 352,45.15900783012085,customer352@email.com,+1-555-0352,2020-12-17,Germany,77.96947501171637,Electronics,4.0,True
353,Customer 353,28.148676061738463,customer353@email.com,,2020-12-18,USA,168.1268547026531,Sports,4.0,False
354,Customer 354,44.76516427959453,customer354@email.com,+1-555-0354,2020-12-19,France,96.11340744540111,Home,3.0,False
355,Customer 355,47.82165867186846,customer355@email.com,+1-555-0355,2020-12-20,UK,178.9201315121993,Electronics,2.0,True
356,Customer 356,37.79453624164602,customer356@email.com,+1-555-0356,2020-12-21,Canada,178.0166976028305,Sports,4.0,False
357,Customer 357,37.81281071238435,customer357@email.com,+1-555-0357,2020-12-22,USA,61.194749450902606,Home,1.0,True
358,Customer 358,38.244118871380714,customer358@email.com,+1-555-0358,2020-12-23,UK,186.91965758181556,Electronics,5.0,True
359,Customer 359,24.63985682312742,customer359@email.com,+1-555-0359,2020-12-24,Germany,638.0898586609486,Books,4.0,False
360,Customer 360,,customer360@email.com,+1-555-0360,2020-12-25,UK,237.46138970700792,Sports,4.0,True
361,Customer 361,33.16972961057169,customer361@email.com,+1-555-0361,2020-12-26,USA,49.61758987703109,Clothing,3.0,True
362,Customer 362,39.600726372241944,customer362@email.com,+1-555-0362,2020-12-27,Canada,73.6136984613822,Sports,5.0,False
363,Customer 363,46.997890962923535,customer363@email.com,+1-555-0363,2020-12-28,USA,161.66980368667518,Books,3.0,True
364,Customer 364,22.297567016259087,customer364@email.com,+1-555-0364,2020-12-29,UK,75.19524399516838,Clothing,3.0,False
365,Customer 365,33.49989163616507,customer365@email.com,+1-555-0365,2020-12-30,Canada,381.0876842619628,Clothing,3.0,False
366,Customer 366,52.77746657190768,customer366@email.com,+1-555-0366,2020-12-31,Canada,43.72248225631095,Books,4.0,True
367,Customer 367,26.07694125424923,customer367@email.com,+1-555-0367,2021-01-01,Germany,238.64275556043225,Home,5.0,False
368,Customer 368,25.132999792516156,customer368@email.com,+1-555-0368,2021-01-02,Germany,34.489164363504564,Sports,3.0,True
369,Customer 369,37.42767430197432,customer369@email.com,+1-555-0369,2021-01-03,France,159.70363709539217,Electronics,5.0,False
370,Customer 370,45.13262228582384,customer370@email.com,+1-555-0370,2021-01-04,USA,65.46586657894309,Sports,3.0,True
371,Customer 371,35.13711266672791,customer371@email.com,+1-555-0371,2021-01-05,UK,269.9043592700996,Books,4.0,False
372,Customer 372,50.94752708524387,customer372@email.com,+1-555-0372,2021-01-06,USA,338.9212785102904,Electronics,1.0,True
373,Customer 373,45.28152779079832,customer373@email.com,+1-555-0373,2021-01-07,USA,213.3061146108894,Sports,4.0,False
374,Customer 374,45.10184080268074,customer374@email.com,+1-555-0374,2021-01-08,UK,349.5572848360924,Clothing,4.0,True
375,Customer 375,41.64939801588912,customer375@email.com,+1-555-0375,2021-01-09,Canada,9.599290120758972,Home,4.0,True
376,Customer 376,62.93183720415302,customer376@email.com,+1-555-0376,2021-01-10,France,185.1531340233055,Home,3.0,False
377,Customer 377,32.53805973360747,customer377@email.com,+1-555-0377,2021-01-11,Germany,236.24224087795662,Electronics,5.0,False
378,Customer 378,10.957732495201832,customer378@email.com,+1-555-0378,2021-01-12,Germany,258.20413327834586,Clothing,5.0,False
379,Customer 379,54.251052338205696,customer379@email.com,+1-555-0379,2021-01-13,Germany,226.40539423757656,Home,4.0,True
380,Customer 380,29.507606828518092,customer380@email.com,+1-555-0380,2021-01-14,USA,262.1691939512975,Clothing,4.0,True
381,Customer 381,36.2945653321164,customer381@email.com,+1-555-0381,2021-01-15,France,183.58748864649692,Electronics,5.0,False
382,Customer 382,50.71460821832632,customer382@email.com,+1-555-0382,2021-01-16,France,50.126943058472406,Electronics,,False
383,Customer 383,15.772885507292898,customer383@email.com,+1-555-0383,2021-01-17,USA,105.5973742069716,Sports,5.0,False
384,Customer 384,19.980233430726326,customer384@email.com,+1-555-0384,2021-01-18,Canada,-100.0,Electronics,3.0,False
385,Customer 385,15.784664754573754,customer385@email.com,+1-555-0385,2021-01-19,France,353.8804763602806,Electronics,5.0,False
386,Customer 386,25.470364519694915,customer386@email.com,+1-555-0386,2021-01-20,Canada,233.15224177146652,Books,2.0,True
387,Customer 387,40.275639272203925,customer387@email.com,+1-555-0387,2021-01-21,France,273.9018222565378,Electronics,3.0,False
388,Customer 388,41.29025411375325,customer388@email.com,+1-555-0388,2021-01-22,France,326.07799300396437,Home,4.0,False
389,Customer 389,38.31529015194265,customer389@email.com,+1-555-0389,2021-01-23,Canada,231.23628829224367,Books,4.0,False
390,Customer 390,,customer390@email.com,+1-555-0390,2021-01-24,USA,375.1419474549836,Home,5.0,False
391,Customer 391,7.278758760408273,customer391@email.com,+1-555-0391,2021-01-25,UK,366.83239090685913,Books,5.0,True
392,Customer 392,35.65224302468459,customer392@email.com,+1-555-0392,2021-01-26,UK,768.2133632738529,Home,2.0,False
393,Customer 393,,customer393@email.com,+1-555-0393,2021-01-27,Canada,-100.0,Home,3.0,False
394,Customer 394,40.51262926059934,customer394@email.com,+1-555-0394,2021-01-28,Canada,111.05187138349635,Books,4.0,True
395,Customer 395,43.42344351465524,customer395@email.com,+1-555-0395,2021-01-29,Canada,219.04266182660507,Electronics,4.0,False
396,Customer 396,36.65889718470418,customer396@email.com,+1-555-0396,2021-01-30,USA,562.177493583284,Clothing,4.0,False
397,Customer 397,44.121597024510244,customer397@email.com,+1-555-0397,2021-01-31,UK,395.06967097854374,Electronics,5.0,True
398,Customer 398,37.75053648938082,customer398@email.com,+1-555-0398,2021-02-01,Germany,297.7395366188115,Electronics,5.0,True
399,Customer 399,41.3607764672176,customer399@email.com,+1-555-0399,2021-02-02,USA,413.185660697562,Clothing,1.0,True
400,Customer 400,26.54392084556141,customer400@email.com,+1-555-0400,2021-02-03,UK,239.27042715895337,Clothing,4.0,False
401,Customer 401,32.844663034022496,customer401@email.com,+1-555-0401,2021-02-04,France,132.1507222321311,Electronics,4.0,True
402,Customer 402,37.36131315988349,customer402@email.com,+1-555-0402,2021-02-05,USA,653.5434531018103,Clothing,4.0,False
403,Customer 403,44.846341705009024,customer403@email.com,+1-555-0403,2021-02-06,Canada,226.89611597844106,Books,2.0,False
404,Customer 404,30.275105933305134,customer404@email.com,+1-555-0404,2021-02-07,UK,361.4651842068389,Electronics,4.0,False
405,Customer 405,41.254007068785356,customer405@email.com,+1-555-0405,2021-02-08,USA,9.48235404481141,Clothing,4.0,True
406,Customer 406,31.80993449701545,customer406@email.com,+1-555-0406,2021-02-09,Canada,12.969750433045718,Electronics,3.0,False
407,Customer 407,33.58949399206244,customer407@email.com,+1-555-0407,2021-02-10,Canada,189.51699345577208,Electronics,5.0,False
408,Customer 408,44.95422850428888,customer408@email.com,+1-555-0408,2021-02-11,USA,75.22527328515376,Electronics,3.0,False
409,Customer 409,11.08327554735013,customer409@email.com,+1-555-0409,2021-02-12,USA,202.64720475845888,Books,4.0,True
410,Customer 410,19.442332063102867,customer410@email.com,+1-555-0410,2021-02-13,USA,110.92205047968507,Home,4.0,False
411,Customer 411,17.213775230686153,customer411@email.com,+1-555-0411,2021-02-14,Germany,840.036889927746,Home,5.0,False
412,Customer 412,6.996606561820343,customer412@email.com,+1-555-0412,2021-02-15,France,342.18759272709127,Home,2.0,False
413,Customer 413,26.86082671813788,customer413@email.com,+1-555-0413,2021-02-16,USA,439.9148477512188,Home,2.0,True
414,Customer 414,43.993206796732885,customer414@email.com,+1-555-0414,2021-02-17,UK,17.244579689681665,Sports,3.0,False
415,Customer 415,31.581391203409105,customer415@email.com,+1-555-0415,2021-02-18,UK,294.95958583977915,Clothing,4.0,True
416,Customer 416,37.37348098330222,customer416@email.com,+1-555-0416,2021-02-19,UK,144.9190137429379,Home,3.0,True
417,Customer 417,48.07060996052951,customer417@email.com,+1-555-0417,2021-02-20,UK,445.50267955375193,Sports,5.0,True
418,Customer 418,50.932233587212295,customer418@email.com,+1-555-0418,2021-02-21,USA,265.7238524550777,Books,3.0,False
419,Customer 419,34.170344783286325,customer419@email.com,+1-555-0419,2021-02-22,Canada,161.9039107935764,Sports,2.0,False
420,Customer 420,51.24303067483277,customer420@email.com,+1-555-0420,2021-02-23,UK,55.70601753266512,Electronics,4.0,True
421,Customer 421,36.10551990120931,customer421@email.com,+1-555-0421,2021-02-24,UK,186.80256698075175,Sports,5.0,False
422,Customer 422,24.951221314070455,customer422@email.com,+1-555-0422,2021-02-25,UK,376.5992060013935,Books,5.0,False
423,Customer 423,27.86719577361518,customer423@email.com,+1-555-0423,2021-02-26,France,462.6179874450988,Clothing,4.0,True
424,Customer 424,17.233561849219804,customer424@email.com,+1-555-0424,2021-02-27,Germany,125.20039474415987,Electronics,4.0,False
425,Customer 425,24.34239375519617,customer425@email.com,+1-555-0425,2021-02-28,Canada,753.7832545616445,Home,4.0,False
426,Customer 426,30.70379974310685,customer426@email.com,+1-555-0426,2021-03-01,UK,356.97261258343207,Books,4.0,True
427,Customer 427,44.64302023254322,customer427@email.com,+1-555-0427,2021-03-02,France,76.67100872161397,Clothing,3.0,False
428,Customer 428,55.6492379739918,customer428@email.com,+1-555-0428,2021-03-03,France,61.12838382717922,Clothing,4.0,False
429,Customer 429,18.41382181547552,customer429@email.com,+1-555-0429,2021-03-04,USA,152.28369177573472,Sports,5.0,False
430,Customer 430,39.71392961911903,customer430@email.com,+1-555-0430,2021-03-05,France,124.94109204512291,Books,3.0,False
431,Customer 431,22.513472730109587,customer431@email.com,+1-555-0431,2021-03-06,Germany,240.64059559279622,Electronics,4.0,False
432,Customer 432,40.696365061558424,customer432@email.com,+1-555-0432,2021-03-07,USA,172.23111067171635,Clothing,4.0,False
433,Customer 433,33.426960191747284,customer433@email.com,+1-555-0433,2021-03-08,Germany,133.76993789343473,Electronics,4.0,False
434,Customer 434,,customer434@email.com,+1-555-0434,2021-03-09,USA,36.76422311162087,Home,2.0,False
435,Customer 435,,customer435@email.com,+1-555-0435,2021-03-10,USA,271.49074231867826,Sports,4.0,True
436,Customer 436,27.739991446295228,customer436@email.com,+1-555-0436,2021-03-11,USA,33.299888197205675,Sports,5.0,False
437,Customer 437,28.593197139517343,customer437@email.com,+1-555-0437,2021-03-12,Canada,357.76634580525,Home,2.0,False
438,Customer 438,22.16297106452372,customer438@email.com,+1-555-0438,2021-03-13,Germany,20.057157560133167,Home,4.0,True
439,Customer 439,27.148600679749336,customer439@email.com,+1-555-0439,2021-03-14,Canada,31.09655691880089,Books,1.0,False
440,Customer 440,,customer440@email.com,+1-555-0440,2021-03-15,USA,76.34341919337018,Home,1.0,False
441,Customer 441,32.729067908763135,customer441@email.com,+1-555-0441,2021-03-16,USA,115.87823211501033,Electronics,5.0,False
442,Customer 442,,customer442@email.com,+1-555-0442,2021-03-17,France,96.56622304260793,Books,4.0,False
443,Customer 443,39.34306224714612,customer443@email.com,+1-555-0443,2021-03-18,France,115.4573182950332,Books,4.0,False
444,Customer 444,50.847939866338,customer444@email.com,+1-555-0444,2021-03-19,Germany,205.66501707160643,Electronics,3.0,True
445,Customer 445,30.886566189627448,customer445@email.com,+1-555-0445,2021-03-20,USA,78.00653311023142,Books,5.0,False
446,Customer 446,17.277706197851217,customer446@email.com,+1-555-0446,2021-03-21,France,207.08818561942545,Home,3.0,False
447,Customer 447,47.8066689988638,customer447@email.com,+1-555-0447,2021-03-22,Germany,9.697722412330142,Clothing,4.0,False
448,Customer 448,31.022141934832945,customer448@email.com,+1-555-0448,2021-03-23,Canada,75.30712318070366,Books,3.0,False
449,Customer 449,48.375109334928524,customer449@email.com,+1-555-0449,2021-03-24,USA,29.323376780006534,Clothing,2.0,True
450,Customer 450,39.60052535818964,customer450@email.com,+1-555-0450,2021-03-25,France,354.95412764475054,Clothing,4.0,True
451,Customer 451,33.42634963755986,customer451@email.com,+1-555-0451,2021-03-26,Canada,87.80358813587829,Electronics,1.0,False
452,Customer 452,39.18531072855554,customer452@email.com,+1-555-0452,2021-03-27,USA,259.55187071743,Clothing,4.0,True
453,Customer 453,58.412150721515594,customer453@email.com,+1-555-0453,2021-03-28,UK,23.359286707812725,Sports,3.0,False
454,Customer 454,59.92376634864504,customer454@email.com,+1-555-0454,2021-03-29,Canada,457.5097789562604,Sports,4.0,False
455,Customer 455,35.83257362159335,customer455@email.com,+1-555-0455,2021-03-30,USA,180.04010857159435,Home,5.0,False
456,Customer 456,36.922287119804906,customer456@email.com,+1-555-0456,2021-03-31,UK,164.50249046216845,Home,4.0,False
457,Customer 457,,customer457@email.com,+1-555-0457,2021-04-01,Canada,37.269200710812015,Home,1.0,False
458,Customer 458,24.852067606791834,customer458@email.com,+1-555-0458,2021-04-02,France,66.7388311618202,Books,4.0,True
459,Customer 459,38.99684447141906,customer459@email.com,+1-555-0459,2021-04-03,USA,137.2658437957237,Books,5.0,False
460,Customer 460,34.68964582455372,customer460@email.com,+1-555-0460,2021-04-04,Canada,69.23918205253699,Home,3.0,False
461,Customer 461,38.76689853749065,customer461@email.com,+1-555-0461,2021-04-05,France,331.05751594503954,Home,3.0,True
462,Customer 462,24.99957432860713,customer462@email.com,+1-555-0462,2021-04-06,France,175.88308717627103,Books,5.0,True
463,Customer 463,15.925190080292374,customer463@email.com,+1-555-0463,2021-04-07,France,70.06784693101574,Books,3.0,False
464,Customer 464,10.124198768104499,customer464@email.com,+1-555-0464,2021-04-08,USA,296.39885089160356,Books,4.0,True
465,Customer 465,21.591390644124708,customer465@email.com,+1-555-0465,2021-04-09,France,122.67434109522976,Clothing,5.0,False
466,Customer 466,29.495896580728004,customer466@email.com,+1-555-0466,2021-04-10,France,286.9544844146515,Clothing,1.0,True
467,Customer 467,31.48170096021486,customer467@email.com,+1-555-0467,2021-04-11,UK,106.69162738991389,Electronics,4.0,True
